id,fuente,grupo,alimento,nombre_ingles,porcion_base,cantidad_base,energia_kcal,proteina_g,grasa_total_g,carbohidratos_g,fibra_g,ags_g,agm_g,agpi_g,colesterol_mg,calcio_mg,fosforo_mg,hierro_mg,potasio_mg,sodio_mg,zinc_mg,vitamina_c_mg,vitamina_a_ug_ere,folatos_ug,vitamina_b12_ug,pagina_pdf
599,1,07. LÁCTEOS,Queso crema promedio,"Cheese, cream, average",100 g,100,354.67,7.55,34.87,2.66,0.0,21.97,9.84,1.26,110.0,80.0,104.0,1.2,119.0,296.0,0.54,0.0,366.0,13.0,0.42,45
600,7,07. LÁCTEOS,"Queso crema, para untar, reducido en grasa, Toni","Cream cheese, to spread, reduced in fat, Toni",100 g,100,260.0,13.33,20.0,6.67,0.0,13.33,6.67,0.0,120.0,,,,,533.33,,,,,,45
601,7,07. LÁCTEOS,"Queso crema, philadelphia, light, Kraft","Cream cheese, philadelphia, light, Kraft",100 g,100,151.9,8.3,11.5,3.8,0.4,7.4,,,,,,,,0.4,,,,,,45
602,2,07. LÁCTEOS,"Queso, azul","Cheese, blue",100 g,100,353.62,21.4,28.74,2.34,0.0,18.67,7.78,0.8,75.0,528.0,387.0,0.31,256.0,1146.0,2.66,0.0,198.0,36.0,1.22,45
603,2,07. LÁCTEOS,"Queso, brie","Cheese, brie",100 g,100,333.92,20.75,27.68,0.45,0.0,17.41,8.01,0.83,100.0,184.0,188.0,0.5,152.0,629.0,2.38,0.0,174.0,65.0,1.65,45
604,1,07. LÁCTEOS,"Queso, camembert","Cheese, camembert",100 g,100,299.38,19.8,24.26,0.46,0.0,15.26,7.02,0.72,72.0,388.0,347.0,0.33,187.0,842.0,2.38,0.0,241.0,62.0,1.3,45
605,1,07. LÁCTEOS,"Queso, cheddar","Cheese, cheddar",100 g,100,402.98,24.9,33.14,1.28,0.0,21.09,9.39,0.94,105.0,721.0,512.0,0.68,98.0,621.0,3.11,0.0,265.0,18.0,0.83,45
606,1,07. LÁCTEOS,"Queso, cottage, con crema","Cheese, cottage, with cream",100 g,100,101.27,12.49,4.51,2.68,0.0,2.85,1.28,0.14,15.0,60.0,132.0,0.14,84.0,405.0,0.37,0.0,44.0,12.0,0.62,45
607,1,07. LÁCTEOS,"Queso, cottage, semidescremado 2% grasa","Cheese, cottage, semi-greasy, 2% fat",100 g,100,86.85,13.74,1.93,3.63,0.0,1.22,0.55,0.06,8.0,69.0,151.0,0.16,96.0,406.0,0.42,0.0,21.0,13.0,0.71,45
608,7,07. LÁCTEOS,"Queso, de cabra, Castillo de Holanda","Cheese, goat, Castillo de Holanda",100 g,100,391.6,21.4,34.0,0.0,,23.0,,,,,,,,1.6,,,,,,45
609,1,07. LÁCTEOS,"Queso, fresco, leche entera","Cheese, fresh, whole milk",100 g,100,264.1,17.5,20.1,3.3,,,,,,783.0,375.0,1.3,,,,0.0,420.0,,,45
610,1,07. LÁCTEOS,"Queso, fresco, leche semidescremada","Cheese, fresh, semi-skimmed milk",100 g,100,168.04,24.35,7.0,1.91,0.0,4.34,2.08,0.22,21.0,414.0,484.0,0.42,66.0,612.0,1.82,0.0,60.0,11.0,0.49,45
611,2,07. LÁCTEOS,"Queso, fresco, light","Cheese, fresh, low-fat",100 g,100,175.4,24.6,7.0,3.5,0.0,4.41,2.01,0.22,35.0,684.0,827.0,0.43,180.0,1789.0,3.32,0.0,57.0,9.0,0.77,45
612,7,07. LÁCTEOS,"Queso, fresco, semi-mature, Fedac","Cheese, fresh, semi maduro, Fedac",100 g,100,336.67,16.67,30.0,0.0,,20.0,10.0,0.0,96.67,,,,,1166.67,,,,,,45
613,1,07. LÁCTEOS,"Queso, gouda","Cheese, gouda",100 g,100,355.6,24.94,27.44,2.22,0.0,17.61,7.75,0.66,114.0,700.0,546.0,0.24,121.0,819.0,3.9,0.0,165.0,21.0,1.54,45
614,7,07. LÁCTEOS,"Queso, gouda, Castillo de Holanda","Cheese, gouda, Castillo de Holanda",100 g,100,346.0,23.5,28.0,0.0,,19.0,,,,,,,,1.9,,,,,,45
615,2,07. LÁCTEOS,"Queso, holandés","Cheese, edam",100 g,100,362.81,24.99,28.57,1.43,0.0,18.67,8.13,0.67,89.0,731.0,536.0,0.44,188.0,973.0,3.75,0.0,243.0,16.0,1.54,45
616,7,07. LÁCTEOS,"Queso, holandés, gouda, Alpina","Cheese, dutch, gouda, Alpina",100 g,100,376.67,26.67,30.0,0.0,0.0,16.67,,,83.33,,,,,416.67,,,,,,45
617,7,07. LÁCTEOS,"Queso, laminado, mantecoso, chanco, San Rafael","Cheese, laminated, buttery, chanco, San Rafael",100 g,100,360.0,26.0,28.0,1.0,,18.2,8.0,1.8,114.0,,,,,800.0,,,,,,45
618,7,07. LÁCTEOS,"Queso, maduro, gouda, Castillo de Holanda","Cheese, gouda, ripe, Castillo de Holanda",100 g,100,362.0,23.0,30.0,0.0,,21.0,,,,,,,,1.8,,,,,,45
619,2,07. LÁCTEOS,"Queso, manchego","Cheese, manchego",100 g,100,435.67,25.0,35.71,3.57,0.0,28.57,,,71.0,857.0,,0.0,,643.0,,0.0,536.0,,,45
620,2,07. LÁCTEOS,"Queso, mozarella, bajo en grasa","Cheese, mozzarella, part skim milk",100 g,100,251.4,24.26,15.92,2.77,0.0,10.11,4.51,0.47,64.0,782.0,463.0,0.22,84.0,619.0,2.76,0.0,127.0,9.0,0.82,46
621,1,07. LÁCTEOS,"Queso, mozarella, leche descremada, bajo en grasa","Cheese, mozzarella, skim milk, low-fat",100 g,100,251.4,24.26,15.92,2.77,0.0,10.11,4.51,0.47,64.0,782.0,463.0,0.22,84.0,619.0,2.76,0.0,127.0,9.0,0.82,46
622,1,07. LÁCTEOS,"Queso, mozarella, leche entera","Cheese, mozzarella, whole milk",100 g,100,298.59,22.17,22.35,2.19,0.0,13.15,6.57,0.76,79.0,505.0,354.0,0.44,76.0,627.0,2.92,0.0,179.0,7.0,2.28,46
623,1,07. LÁCTEOS,"Queso, parmesano, duro","Cheese, parmesan, hard",100 g,100,388.35,35.75,25.83,3.22,0.0,16.41,7.51,0.57,68.0,1184.0,694.0,0.82,92.0,1602.0,2.75,0.0,108.0,7.0,1.2,46
624,1,07. LÁCTEOS,"Queso, ricotta, leche descremada, bajo en grasa","Cheese, ricotta, skim milk, low-fat",100 g,100,137.31,11.39,7.91,5.14,0.0,4.93,2.31,0.26,31.0,272.0,183.0,0.44,125.0,125.0,1.34,0.0,107.0,13.0,0.29,46
625,1,07. LÁCTEOS,"Queso, ricotta, leche entera","Cheese, ricotta, whole milk",100 g,100,174.02,11.26,12.98,3.04,0.0,8.3,3.63,0.38,51.0,207.0,158.0,0.38,105.0,84.0,1.16,0.0,120.0,12.0,0.34,46
626,2,07. LÁCTEOS,"Queso, roquefort","Cheese, roquefort",100 g,100,369.92,21.54,30.64,2.0,0.0,19.26,8.47,1.32,90.0,662.0,392.0,0.56,91.0,1809.0,2.08,0.0,294.0,49.0,0.64,46
627,1,07. LÁCTEOS,"Queso, suizo","Cheese, swiss",100 g,100,332.41,24.73,25.01,2.1,0.0,16.05,7.05,0.62,85.0,772.0,762.0,0.61,216.0,1370.0,3.61,0.0,198.0,6.0,1.23,46
628,1,07. LÁCTEOS,"Queso, tipo cuajada, fresco, tierno","Cheese, fresh, immature",100 g,100,235.0,18.7,15.4,5.4,,,,,,718.0,385.0,1.5,,,,0.0,153.0,,,46
629,1,07. LÁCTEOS,"Queso, tipo requesón, promedio","Cheese, curd type, average",100 g,100,116.2,12.3,3.0,10.0,,4.3,1.8,0.2,25.0,92.0,,0.5,54.0,450.0,0.5,0.0,,,0.5,46
630,7,07. LÁCTEOS,"Yogurt con cereal, sabor frutilla, hojuelas de maíz, Toni","Yogurt, with cereal, strawberry flavor, corn flakes, Toni",100 g,100,140.44,3.15,3.68,23.68,0.0,2.63,1.05,0.0,11.05,,,,,100.0,,,,,,46
631,7,07. LÁCTEOS,"Yogurt, con mermelada, yougourmet, Toni","Yogurt, with mermelade, yogourmet, Toni",100 g,100,133.33,4.0,2.67,23.33,,2.67,0.67,0.67,18.67,,,,,66.67,,,,,,46
632,2,07. LÁCTEOS,"Yogurt, de fruta, bajo en grasa","Yogurt, fruit, low-fat",100 g,100,103.4,4.37,1.08,19.05,0.0,0.7,0.3,0.03,4.0,152.0,119.0,0.07,195.0,58.0,0.74,0.7,10.0,9.0,0.47,46
633,1,07. LÁCTEOS,"Yogurt, leche descremada, sabor de fruta","Yogurt, skim milk, fruit flavor",100 g,100,100.83,3.98,1.15,18.64,0.0,0.74,0.32,0.03,5.0,138.0,109.0,0.06,177.0,53.0,0.67,1.0,11.0,9.0,0.43,46
634,7,07. LÁCTEOS,"Yogurt, leche entera, sabor a mora, Toni","Yogurt, whole milk, blackberry flavor, Toni",100 g,100,112.0,3.5,4.0,15.5,0.0,2.5,1.0,0.5,9.0,,,,,75.0,,,,,,46
635,2,07. LÁCTEOS,"Yogurt, leche semi-descremada","Yogurt, semi-skimmed milk",100 g,100,63.72,3.33,2.08,7.92,0.0,1.42,,,8.0,125.0,,0.0,,40.0,,0.0,37.5,,,46
636,1,07. LÁCTEOS,"Yogurt, natural, leche descremada, bajo en grasa","Yogurt, plain, skim milk, low-fat",100 g,100,55.26,5.73,0.18,7.68,0.0,0.12,0.05,0.0,2.0,199.0,157.0,0.09,255.0,77.0,0.97,1.0,2.0,12.0,0.61,46
637,1,07. LÁCTEOS,"Yogurt, natural, leche entera","Yogurt, plain, whole milk",100 g,100,61.77,3.47,3.25,4.66,0.0,2.1,0.89,0.09,13.0,121.0,95.0,0.05,155.0,46.0,0.59,1.0,27.0,7.0,0.37,46
638,7,07. LÁCTEOS,"Yogurt, semi-descremado, Dulac’s","Yogurt, semi-skimmed, Dulac’s",100 g,100,64.0,3.33,2.67,6.67,0.0,0.67,0.67,0.67,8.67,,,,,53.33,,,,,,46
639,7,07. LÁCTEOS,"Yogurt, tipo griego, Toni","Yogurt, greek type, Toni",100 g,100,65.0,8.0,1.0,6.0,0.0,0.67,0.33,0.0,6.0,,,,,46.67,,,,,,46
640,7,07. LÁCTEOS,"Yougurt, semi-descremado, con trozos de mora, Regeneris","Yogurt, semi-skimmed, with pieces of blackberry, Regeneris",100 g,100,83.33,2.5,1.67,14.58,,0.83,0.42,0.0,7.08,,,,,56.25,,,,,,46
641,2,08. GRASAS Y FRUTOS SECOS,"Aceite, de aguacate","Oil, avocado",100 g,100,900.0,0.0,100.0,0.0,0.0,11.56,70.55,13.49,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
642,1,08. GRASAS Y FRUTOS SECOS,"Aceite, de ajonjolí","Oil, sesame",100 g,100,900.0,0.0,100.0,0.0,0.0,14.2,39.7,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
643,2,08. GRASAS Y FRUTOS SECOS,"Aceite, de almendra","Oil, almond",100 g,100,900.0,0.0,100.0,0.0,0.0,8.2,69.9,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
644,2,08. GRASAS Y FRUTOS SECOS,"Aceite, de canola","Oil, canola",100 g,100,900.0,0.0,100.0,0.0,0.0,7.37,63.28,28.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
645,1,08. GRASAS Y FRUTOS SECOS,"Aceite, de coco","Oil, coconut",100 g,100,900.0,0.0,100.0,0.0,0.0,86.5,5.8,1.8,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
646,1,08. GRASAS Y FRUTOS SECOS,"Aceite, de girasol","Oil, sunflower",100 g,100,900.0,0.0,100.0,0.0,0.0,10.1,45.4,40.1,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
647,1,08. GRASAS Y FRUTOS SECOS,"Aceite, de maíz","Oil, corn",100 g,100,900.0,0.0,100.0,0.0,0.0,12.95,27.58,54.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
648,2,08. GRASAS Y FRUTOS SECOS,"Aceite, de nuez","Oil, walnut",100 g,100,900.0,0.0,100.0,0.0,0.0,9.1,22.8,63.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
649,1,08. GRASAS Y FRUTOS SECOS,"Aceite, de oliva","Oil, olive",100 g,100,900.0,0.0,100.0,0.0,0.0,13.81,72.96,10.52,0.0,1.0,0.0,0.56,1.0,2.0,0.0,0.0,0.0,0.0,0.0,48
650,1,08. GRASAS Y FRUTOS SECOS,"Aceite, de palma","Oil, palm",100 g,100,900.0,0.0,100.0,0.0,0.0,49.3,37.0,9.3,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
651,1,08. GRASAS Y FRUTOS SECOS,"Aceite, de soya","Oil, soya bean",100 g,100,900.0,0.0,100.0,0.0,0.0,14.4,23.3,57.9,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,48
652,7,08. GRASAS Y FRUTOS SECOS,"Aceitunas, negras, envasada, Mallorca","Olives, black, ripe, canned, Mallorca",100 g,100,147.0,1.0,15.0,2.0,2.0,2.0,10.0,2.0,0.0,,,,,620.0,,,,,,48
653,2,08. GRASAS Y FRUTOS SECOS,"Aceitunas, verdes, envasada, promedio","Olives, green, ripe, canned, average",100 g,100,124.52,0.84,10.68,6.26,3.2,1.41,7.89,0.91,0.0,88.0,3.0,3.3,8.0,872.0,0.22,1.0,20.0,0.0,0.0,48
654,1,08. GRASAS Y FRUTOS SECOS,"Almendra, seca","Almonds, dry",100 g,100,623.1,21.94,50.62,19.94,10.4,3.89,32.29,12.05,0.0,216.0,480.0,3.72,687.0,28.0,3.12,0.0,0.0,30.0,0.0,48
655,2,08. GRASAS Y FRUTOS SECOS,"Avellana, sin cáscara","Nuts, hazelnuts, filberts, peeled",100 g,100,673.35,14.95,60.75,16.7,9.7,4.46,45.65,7.92,0.0,114.0,290.0,4.7,680.0,0.0,2.45,6.3,1.0,113.0,0.0,48
656,2,08. GRASAS Y FRUTOS SECOS,"Castaña, china, sin cáscara, cruda","Chestnuts, chinese, peeled, raw",100 g,100,223.07,4.2,1.11,49.07,,0.16,0.58,0.29,0.0,18.0,96.0,1.41,447.0,3.0,0.87,36.0,10.0,68.0,0.0,48
657,2,08. GRASAS Y FRUTOS SECOS,"Castaña, europea seca pelada","Chestnuts, european, dried, peeled",100 g,100,368.95,5.01,3.91,78.43,,0.74,1.35,1.55,0.0,64.0,137.0,2.39,991.0,37.0,0.35,15.1,0.0,110.0,0.0,48
658,7,08. GRASAS Y FRUTOS SECOS,"Chocolate, para untar, Nucita","Chocolate, to spread, Nucita",100 g,100,566.67,3.33,33.33,63.33,3.33,13.33,13.33,5.0,0.0,,,,,50.0,,,,,,48
659,7,08. GRASAS Y FRUTOS SECOS,"Crema, de almendras y cacao, Choco-almond","Cream, almond cream with cocoa, Choco-almond",100 g,100,250.0,0.0,10.0,40.0,,0.0,,,0.0,,,,,0.0,,,,,,48
660,7,08. GRASAS Y FRUTOS SECOS,"Crema, de avellana, con cacao y leche, Delilu","Cream, Hazelnut, with cocoa and milk, Delilu",100 g,100,544.0,4.0,32.0,60.0,0.0,12.0,16.0,4.0,20.0,,,,,60.0,,,,,,48
661,7,08. GRASAS Y FRUTOS SECOS,"Crema, de avellana, leche y chocolate, Nusco","Cream, hazelnut, milk and chocolate, Nusco",100 g,100,563.0,3.0,35.0,59.0,2.2,5.7,,,,,,,,20.0,,,,,,48
662,7,08. GRASAS Y FRUTOS SECOS,"Crema, de avellanas, con cacao, Nutella","Cream, hazelnut with cocoa, Nutella",100 g,100,544.0,8.0,32.0,56.0,,10.0,16.0,4.0,0.0,,,,,40.0,,,,,,48
663,7,08. GRASAS Y FRUTOS SECOS,"Crema, de avellanas, con cacao, Supermaxi","Cream, hazelnut with cocoa, Supermaxi",100 g,100,555.2,4.1,36.0,53.7,3.0,7.4,21.7,7.2,0.0,,,,,60.0,,,,,,48
664,7,08. GRASAS Y FRUTOS SECOS,"Crema, de cacao y avellana, sin azucar añadida, Natures Heart","Cream, cocoa and hazelnut, non added sugar, Natures Heart",100 g,100,540.0,6.67,33.33,53.33,3.33,6.67,23.33,3.33,0.0,,,,,66.67,,,,,,48
665,7,08. GRASAS Y FRUTOS SECOS,"Crema, de chocolate, negro, Nusco","Cream, dark chocolate, Nusco",100 g,100,546.67,6.67,40.0,40.0,,6.67,,,13.33,,,,,100.0,,,,,,49
666,2,08. GRASAS Y FRUTOS SECOS,"Macadamia, sin cáscara, cruda","Macadamia nuts, peeled, raw",100 g,100,768.85,7.91,75.77,13.82,8.6,12.06,58.88,1.5,0.0,85.0,188.0,3.69,368.0,5.0,1.3,1.2,0.0,11.0,0.0,49
667,2,08. GRASAS Y FRUTOS SECOS,"Maní, horneado, con sal, promedio","Peanuts, baked, with salt, average",100 g,100,337.13,13.5,22.01,21.26,8.8,3.06,10.92,6.96,0.0,55.0,198.0,1.01,180.0,751.0,1.83,0.0,0.0,75.0,0.0,49
668,2,08. GRASAS Y FRUTOS SECOS,"Maní, regular, crudo","Peanuts, ordinary, raw",100 g,100,610.88,25.8,49.24,16.13,8.5,6.18,24.43,15.56,0.0,92.0,376.0,4.58,70.5,18.0,3.27,0.0,0.0,240.0,0.0,49
669,1,08. GRASAS Y FRUTOS SECOS,"Maní, tostado, con aceite y sal","Peanuts, toasted, oil-roasted, with salt",100 g,100,645.66,28.03,52.5,15.26,9.4,8.67,25.94,15.27,0.0,61.0,397.0,1.52,726.0,320.0,3.28,1.0,0.0,120.0,0.0,49
670,1,08. GRASAS Y FRUTOS SECOS,"Maní, tostado, con sal","Peanuts, toasted, with salt",100 g,100,627.7,23.68,49.66,21.51,8.0,6.89,24.64,15.69,0.0,54.0,358.0,2.26,658.0,813.0,3.31,0.0,0.0,145.0,0.0,49
671,1,08. GRASAS Y FRUTOS SECOS,Manteca de cerdo,Lard,100 g,100,894.6,0.0,99.4,0.0,0.0,39.2,45.1,11.2,95.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,49
672,2,08. GRASAS Y FRUTOS SECOS,"Mantequilla, baja en grasa, con sal","Butter, low-fat, with salt",100 g,100,509.1,3.3,55.1,0.0,0.0,34.32,15.93,2.05,106.0,48.0,34.0,1.09,71.0,450.0,0.26,0.0,465.0,1.0,0.13,49
673,2,08. GRASAS Y FRUTOS SECOS,"Mantequilla, con sal","Butter, with salt",100 g,100,733.63,0.85,81.11,0.06,0.0,51.37,21.02,3.04,215.0,24.0,24.0,0.02,24.0,576.0,0.09,0.0,684.0,3.0,0.17,49
674,7,08. GRASAS Y FRUTOS SECOS,"Mantequilla, de almendras, natural, Del Sur","Almond butter, natural, Del Sur",100 g,100,610.0,20.0,50.0,20.0,15.0,5.0,30.0,12.5,0.0,,,,,0.0,,,,,,49
675,7,08. GRASAS Y FRUTOS SECOS,"Mantequilla, de maní y miel, para untar, Peter-Pan","Peanut butter, peanut & honey, to spread, Peter-Pan",100 g,100,623.53,20.59,47.06,29.41,5.88,8.82,,,0.0,0.0,,1.18,470.59,323.53,,,,,,49
676,2,08. GRASAS Y FRUTOS SECOS,"Mantequilla, de maní, baja en grasa","Peanut butter, reduced fat",100 g,100,552.2,25.9,34.0,35.65,5.2,5.76,16.16,9.18,0.0,35.0,369.0,1.9,669.0,540.0,2.08,0.0,0.0,60.0,0.0,49
677,7,08. GRASAS Y FRUTOS SECOS,"Mantequilla, de maní, cashew, Natures Heart","Cashew butter, Natures Heart",100 g,100,666.67,20.0,53.33,26.67,0.0,10.0,33.33,10.0,0.0,,,,,33.33,,,,,,49
678,2,08. GRASAS Y FRUTOS SECOS,"Mantequilla, de maní, con sal","Peanut butter, with salt",100 g,100,637.3,22.05,51.1,22.3,4.8,10.1,25.4,12.3,,49.0,339.0,1.73,564.0,429.0,2.54,,,86.0,,49
679,7,08. GRASAS Y FRUTOS SECOS,"Mantequilla, de maní, Jif","Penaut butter, Jif",100 g,100,637.5,21.88,50.0,25.0,6.25,7.81,,,,,,,,421.88,,,,,,49
680,7,08. GRASAS Y FRUTOS SECOS,"Mantequilla, de maní, kokawa","Penaut butter, Kokawa",100 g,100,640.0,26.67,53.33,13.33,0.0,13.33,20.0,20.0,0.0,,,,,166.67,,,,,,49
681,7,08. GRASAS Y FRUTOS SECOS,"Mantequilla, de maní, Schullo","Penaut butter, Schullo",100 g,100,650.0,28.57,50.0,21.43,7.14,7.14,35.71,7.14,0.0,,,,,214.29,,,,,,49
682,1,08. GRASAS Y FRUTOS SECOS,"Mantequilla, sin sal","Butter, without salt",100 g,100,733.63,0.85,81.11,0.06,0.0,51.37,21.02,3.04,215.0,24.0,24.0,0.02,24.0,11.0,0.09,0.0,684.0,3.0,0.17,49
683,1,08. GRASAS Y FRUTOS SECOS,"Margarina, 20% grasa, con sal","Margarine, spread, with salt",100 g,100,177.1,0.0,19.5,0.4,0.0,2.87,7.48,8.04,0.0,0.0,14.0,0.0,25.0,733.0,0.0,0.0,819.0,0.0,0.0,49
684,7,08. GRASAS Y FRUTOS SECOS,"Margarina, reducida en grasa, Miraflores","Margarine, reduced fat, Miraflores",100 g,100,578.57,0.0,64.29,0.0,0.0,42.86,14.29,7.14,0.0,,,,,1142.86,,,,,,49
685,1,08. GRASAS Y FRUTOS SECOS,"Margarina, regular, 80% grasa, con sal","Margarine, regular, 80% fat, with salt",100 g,100,731.7,0.9,80.5,0.9,0.0,15.8,35.8,25.4,0.0,30.0,23.0,0.06,42.0,943.0,0.0,0.0,819.0,1.0,0.1,49
686,1,08. GRASAS Y FRUTOS SECOS,"Mayonesa, regular, con sal","Mayonnaise, regular, with salt",100 g,100,399.8,0.9,33.4,23.9,0.0,4.9,9.0,18.0,26.0,14.0,26.0,0.2,9.0,711.0,0.18,0.0,21.0,6.0,0.21,49
687,1,08. GRASAS Y FRUTOS SECOS,"Nuez, de nogal, seca","Walnuts, english, dry",100 g,100,702.65,15.23,65.21,13.71,6.7,6.13,8.93,47.17,0.0,98.0,346.0,2.91,441.0,2.0,3.09,1.0,1.0,98.0,0.0,49
688,2,08. GRASAS Y FRUTOS SECOS,"Pistacho, tostado, sin sal","Pistachio nuts, toasted, without salt",100 g,100,609.7,21.05,45.82,28.28,10.3,5.65,24.53,13.35,0.0,107.0,469.0,4.03,1007.0,6.0,2.34,3.0,13.0,51.0,0.0,49
689,2,08. GRASAS Y FRUTOS SECOS,"Semilla, de chía, seca","Chia seeds, dry",100 g,100,511.3,16.54,30.74,42.12,34.4,3.33,2.31,23.66,0.0,631.0,860.0,7.72,407.0,16.0,4.58,1.6,16.2,49.0,0.0,50
690,2,08. GRASAS Y FRUTOS SECOS,"Semilla, de linaza, seca","Flaxseed, dry",100 g,100,568.12,18.29,42.16,28.88,27.3,3.66,7.53,28.73,0.0,255.0,642.0,5.73,813.0,30.0,4.34,0.6,0.0,87.0,0.0,50
691,1,08. GRASAS Y FRUTOS SECOS,"Semillas, de ajonjolí, enteras, secas","Sesame seeds, whole, dried",100 g,100,611.75,17.73,49.67,23.45,11.8,6.96,18.76,21.77,0.0,975.0,629.0,14.55,468.0,11.0,7.75,0.0,0.0,97.0,0.0,50
692,7,08. GRASAS Y FRUTOS SECOS,"Semillas, de chía, blanca, Kunachia","Chia seeds, white, Kunachia",100 g,100,540.0,20.0,33.33,40.0,26.67,3.33,,26.67,0.0,500.0,,6.67,500.0,0.0,,,,,,50
693,2,08. GRASAS Y FRUTOS SECOS,"Semillas, de girasol, con sal, secas","Sunflower seeds, plain, salted",100 g,100,614.41,19.1,49.21,23.78,10.7,5.15,9.39,32.5,0.0,70.0,1141.0,3.76,840.0,462.0,5.23,1.4,0.0,234.0,0.0,50
694,2,08. GRASAS Y FRUTOS SECOS,"Semillas, de girasol, sin sal, secas","Sunflower seeds, unsalted, dried",100 g,100,621.68,19.3,49.8,24.07,11.1,5.21,9.5,32.8,,70.0,1155.0,3.8,850.0,3.0,5.29,1.4,0.0,237.0,0.0,50
695,2,08. GRASAS Y FRUTOS SECOS,"Semillas, de hinojo",Fennel seed,100 g,100,406.19,15.8,14.87,52.29,39.8,0.48,9.91,1.68,0.0,1196.0,487.0,18.54,1694.0,88.0,3.7,21.0,7.0,,0.0,50
696,7,08. GRASAS Y FRUTOS SECOS,"Semillas, de hinojo pelada, Camari","Sunflower seed, toasted, with salt, Camari",100 g,100,415.3,16.0,14.5,55.2,21.1,,,,0.0,,,,,20.0,,,,,,50
697,1,08. GRASAS Y FRUTOS SECOS,"Semillas, de pistacho, tostada con sal","Pistachio nuts, toasted, with salt",100 g,100,606.25,21.35,45.97,26.78,10.3,5.55,24.22,13.9,0.0,110.0,485.0,4.2,1042.0,405.0,2.3,2.0,13.0,50.0,0.0,50
698,7,08. GRASAS Y FRUTOS SECOS,"Semillas, de sambo, enteras, Camari","Sambo seed, Camari",100 g,100,562.0,24.5,46.0,12.5,5.3,,,,0.0,,1170.0,15.0,,18.0,,,,,,50
699,2,08. GRASAS Y FRUTOS SECOS,"Semillas, de zapallo, enteras, tostadas, con sal","Pumpkin seeds, whole, roasted, with salt",100 g,100,463.8,18.55,19.4,53.75,18.4,3.67,6.03,8.84,0.0,55.0,92.0,3.31,919.0,18.0,10.3,0.3,3.0,9.0,0.0,50
700,7,09. AZÚCARES,"Arrope de mora, Grand Mother","Syrup, blackberry, Grand Mother",100 g,100,293.33,0.0,0.0,73.33,0.0,0.0,,,0.0,,,,,0.0,,,,,,52
701,7,09. AZÚCARES,"Azúcar, blanca, con stevia, Valdez","White sugar, with stevia, Valdez",100 g,100,320.0,0.0,0.0,80.0,0.0,0.0,,,0.0,,,,,0.0,,,,,,52
702,1,09. AZÚCARES,"Azúcar, blanca, granulada","White sugar, grainy",100 g,100,396.4,0.0,0.0,99.1,,0.0,0.0,0.0,0.0,5.0,1.0,0.1,,0.0,,,0.0,,,52
703,7,09. AZÚCARES,"Azúcar, con stevia, con omega 3, Sugar Lite","Sugar, with stevia, with omega 3, Sugar Lite",100 g,100,960.0,0.0,0.0,240.0,0.0,0.0,,,0.0,,,,,0.0,,,,,,52
704,7,09. AZÚCARES,"Azúcar, de coco, orgánico, Valdez","Coconut sugar, organic, Valdez",100 g,100,400.0,0.0,0.0,100.0,0.0,0.0,,,0.0,,,,,0.0,,,,,,52
705,1,09. AZÚCARES,"Azúcar, morena, granulada","Brown sugar, grainy",100 g,100,389.32,0.0,0.0,97.33,0.0,0.0,0.0,0.0,0.0,85.0,22.0,1.91,346.0,39.0,0.18,0.0,0.0,1.0,0.0,52
706,7,09. AZÚCARES,"Azúcar, morena, granulada, San Carlos","Brown sugar, granulated, San Carlos",100 g,100,400.0,0.0,0.0,100.0,,,,,0.0,,,,,20.0,,,,,,52
707,7,09. AZÚCARES,"Azúcar, morena, La Troncal","Brown sugar, La Troncal",100 g,100,400.0,0.0,0.0,100.0,0.0,0.0,,,0.0,,,,,0.0,,,,,,52
708,7,09. AZÚCARES,"Azúcar, morena, sin sulfitar, Schullo","Brown sugar, unsulphited, Schullo",100 g,100,400.0,0.0,0.0,100.0,0.0,0.0,,,0.0,,,,,0.0,,,,,,52
709,7,09. AZÚCARES,"Azúcar, morena, Supermaxi","Brown sugar, Supermaxi",100 g,100,400.0,0.0,0.0,100.0,,0.0,,,0.0,,,,,0.0,,,,,,52
710,2,09. AZÚCARES,Caña de azúcar,Sugarcane,100 g,100,400.0,0.0,0.0,100.0,,,,,,,,,,0.0,,,,,,52
711,1,09. AZÚCARES,"Caña de azúcar, jugo","Sugarcane, juice",100 g,100,84.1,0.3,0.1,20.5,,,,,,13.0,12.0,0.7,,,,2.0,,,,52
