codigo_incap,categoria,alimento,porcion,peso_g,energia_kcal,carbohidratos_g,proteina_g,grasa_g,fibra_g,calcio_mg,hierro_mg,colesterol_mg,sodio_mg,vitamina_c_mg,zinc_mg,pagina_pdf
17086,17. BEBIDAS DIVERSAS,"TE DE MANZANILLA, PREPARADO C/AGUA S/AZÚCAR",100 g,100.00,1,0.20,0.00,0.00,0.00,2,0.08,0,1,0,0.04,67
17056,17. BEBIDAS DIVERSAS,"TE NEGRO INSTANTÁNEO, EN POLVO",100 g,100.00,315,58.66,20.21,0.00,8.50,118,2.26,0,72,0,1.69,67
17057,17. BEBIDAS DIVERSAS,"TE NEGRO INSTANTÁNEO, PREPARADO C/AGUA S/AZÚCAR",100 g,100.00,1,0.17,0.06,0.00,0.00,3,0.01,0,2,0,0.01,67
17058,17. BEBIDAS DIVERSAS,"TE NEGRO, HOJAS SECAS",100 g,100.00,308,71.40,8.00,4.00,,400,11.90,,,5,,67
17059,17. BEBIDAS DIVERSAS,"TE NEGRO, HOJAS SECAS, PREPARADO C/AGUA S/AZÚCAR",100 g,100.00,1,0.30,0.00,0.00,0.00,0,0.02,0,3,0,0.02,68
17060,17. BEBIDAS DIVERSAS,TISTE EN POLVO (EL SALVADOR),100 g,100.00,405,91.60,3.20,2.90,,42,3.70,,,,,68
17061,17. BEBIDAS DIVERSAS,TISTE EN POLVO (GUATEMALA),100 g,100.00,416,82.40,8.30,5.90,,29,3.50,,,0,,68
18039,18. POSTRES ELABORADOS,CHOCOBANANO,100 g,100.00,138,32.06,1.48,1.63,2.28,13,0.68,0,4,13,0.15,68
18001,18. POSTRES ELABORADOS,CROISSANT DE MANTEQUILLA,100 g,100.00,406,45.80,8.20,21.00,2.60,37,2.03,67,744,0,0.75,68
18002,18. POSTRES ELABORADOS,CROISSANT DE MANZANA,100 g,100.00,254,37.10,7.40,8.70,2.50,30,1.10,31,274,1,1.03,68
18003,18. POSTRES ELABORADOS,CROISSANT DE QUESO,100 g,100.00,414,47.00,9.20,20.90,2.60,53,2.15,57,555,0,0.94,68
18005,18. POSTRES ELABORADOS,DONAS CON CUBIERTA DE AZÚCAR,100 g,100.00,426,50.80,5.20,22.90,1.50,60,1.06,32,402,0,0.44,68
18004,18. POSTRES ELABORADOS,DONAS CON CUBIERTA DE CHOCOLATE,100 g,100.00,417,57.40,4.50,19.90,2.20,213,2.27,57,340,0,0.57,68
18006,18. POSTRES ELABORADOS,DONAS CON RELLENO DE JALEA,100 g,100.00,340,39.00,5.90,18.70,0.90,25,1.76,26,293,0,0.75,68
18007,18. POSTRES ELABORADOS,"FLAN SABOR DE CHOCOLATE, POLVO",100 g,100.00,387,89.30,2.60,2.10,4.50,53,1.82,1,353,0,0.90,68
18008,18. POSTRES ELABORADOS,"FLAN SABOR DE CHOCOLATE, PREPARADO C/ LECHE",100 g,100.00,119,19.40,3.21,3.15,0.80,96,0.35,9,98,0,0.48,68
18009,18. POSTRES ELABORADOS,"FLAN SABOR DE VAINILLA, POLVO",100 g,100.00,379,93.50,0.30,0.40,0.60,5,0.08,0,754,0,0.02,68
18010,18. POSTRES ELABORADOS,"FLAN SABOR DE VAINILLA, PREPARADO C/ LECHE",100 g,100.00,112,18.68,2.86,2.90,0.10,89,0.04,9,156,0,0.34,68
18011,18. POSTRES ELABORADOS,"GELATINA, TODO SABOR, POLVO",100 g,100.00,381,90.50,7.80,0.00,0.00,3,0.13,0,466,0,0.01,68
18012,18. POSTRES ELABORADOS,"GELATINA, TODO SABOR, PREPARADA C/AGUA",100 g,100.00,62,14.19,1.22,0.00,0.00,3,0.02,0,75,0,0.01,68
18017,18. POSTRES ELABORADOS,"HELADO-CREMA O ICE CREAM, CHOCOLATE",100 g,100.00,216,28.20,3.80,11.00,1.20,109,0.93,34,76,1,0.58,68
18036,18. POSTRES ELABORADOS,"HELADO-CREMA O ICE CREAM, CHOCOLATE, SIN GRASA",100 g,100.00,136,30.18,3.89,2.17,5.80,126,0.84,7,75,1,,68
18018,18. POSTRES ELABORADOS,"HELADO-CREMA O ICE CREAM, FRESA",100 g,100.00,192,27.60,3.20,8.40,0.90,120,0.21,29,60,8,0.34,68
18019,18. POSTRES ELABORADOS,"HELADO-CREMA O ICE CREAM, VAINILLA",100 g,100.00,201,23.60,3.50,11.00,0.70,128,0.09,44,80,1,0.69,68
18038,18. POSTRES ELABORADOS,"HELADO-CREMA O ICE CREAM, VAINILLA, SIN AZÚCAR",100 g,100.00,143,21.92,3.68,6.20,0.50,133,0.09,18,66,1,,68
18037,18. POSTRES ELABORADOS,"HELADO-CREMA O ICE CREAM, VAINILLA, SIN GRASA",100 g,100.00,137,30.51,3.30,2.20,5.40,122,0.09,8,73,1,,68
18014,18. POSTRES ELABORADOS,"HELADO-NIEVE, DISTINTAS FRUTAS, COMERCIAL",100 g,100.00,128,32.60,0.40,0.00,0.00,2,0.16,0,22,1,0.02,68
18013,18. POSTRES ELABORADOS,"HELADO-NIEVE, DISTINTAS FRUTAS, NO COMERCIAL",100 g,100.00,113,29.17,0.05,0.02,0.14,3,0.09,0,0,7,0.01,68
18015,18. POSTRES ELABORADOS,"HELADO-NIEVE, LECHE",100 g,100.00,142,32.58,1.15,1.22,0.00,55,0.14,5,17,0,0.13,69
18016,18. POSTRES ELABORADOS,"HELADO-NIEVE, SABOR ARTIFICIAL",100 g,100.00,44,11.00,0.00,0.20,,4,0.50,,,4,,69
18035,18. POSTRES ELABORADOS,MUFFIN DE AVENA,100 g,100.00,270,48.30,7.00,7.40,4.60,63,4.20,0,393,0,1.84,69
18034,18. POSTRES ELABORADOS,MUFFIN DE MEZCLA DE CEREALES,100 g,100.00,235,46.30,9.10,1.80,2.80,196,3.02,0,416,0,1.39,69
18033,18. POSTRES ELABORADOS,MUFFIN DE TRIGO,100 g,100.00,223,44.80,8.70,2.00,4.60,178,2.87,0,382,0,1.07,69
18020,18. POSTRES ELABORADOS,PASTEL AMARILLO SIMPLE O MAGDALENA,100 g,100.00,389,52.50,5.20,17.90,1.00,64,0.60,58,400,0,0.39,69
18021,18. POSTRES ELABORADOS,"PASTEL AMARILLO, HARINA COMERCIAL",100 g,100.00,432,78.10,4.40,11.60,1.10,135,0.48,2,657,0,0.27,69
18022,18. POSTRES ELABORADOS,"PASTEL BLANCO, HARINA COMERCIAL",100 g,100.00,426,78.00,4.50,10.90,0.90,192,1.39,0,664,0,0.46,69
18025,18. POSTRES ELABORADOS,PASTEL COFFECAKE,100 g,100.00,418,46.70,6.80,23.30,2.00,54,0.78,32,351,0,0.81,69
18023,18. POSTRES ELABORADOS,PASTEL DE CHOCOLATE,100 g,100.00,367,54.60,4.10,16.40,2.80,43,2.20,42,334,0,0.69,69
18024,18. POSTRES ELABORADOS,"PASTEL DE CHOCOLATE, HARINA COMERCIAL",100 g,100.00,428,73.00,5.90,15.60,2.40,150,4.50,0,825,0,0.80,69
18026,18. POSTRES ELABORADOS,PASTEL DE FRUTAS CRISTALIZADAS,100 g,100.00,324,61.60,2.90,9.10,3.70,33,2.07,5,270,1,0.27,69
